SITE_XN_ROUTE,Time_Window,SPEED
10225,PM Peak,27.7
10225,PM Peak,19.3
10225,PM Peak,33.2
10225,PM Peak,14
10225,PM Peak,19
10225,PM Peak,29.1
10225,PM Peak,23.1
10225,PM Peak,32.5
10225,PM Peak,20
10225,PM Peak,24
10225,PM Peak,23
10225,PM Peak,34.5
10225,PM Peak,28.2
10225,PM Peak,34.9
10225,PM Peak,31.6
10225,PM Peak,27.4
10225,PM Peak,27.5
10225,PM Peak,31.3
10225,PM Peak,33.6
10225,PM Peak,24
10225,PM Peak,28.7
10225,PM Peak,28.8
10225,PM Peak,33.7
10225,PM Peak,30.2
10225,PM Peak,34.1
10225,PM Peak,40.8
10225,PM Peak,31.4
10225,PM Peak,34.5
10225,PM Peak,29
10225,PM Peak,31.7
10225,PM Peak,25.6
10225,PM Peak,25.5
10225,PM Peak,35.3
10225,PM Peak,18.7
10225,PM Peak,33.3
10225,PM Peak,23.7
10225,PM Peak,36.6
10225,PM Peak,27.2
10225,PM Peak,27
10225,PM Peak,30.5
10225,PM Peak,32.5
10225,PM Peak,35.9
10225,PM Peak,31
10225,PM Peak,26.6
10225,PM Peak,32.7
10225,PM Peak,22.9
10225,PM Peak,32.6
10225,PM Peak,21.3
10225,PM Peak,20.5
10225,PM Peak,27.4
10225,PM Peak,37.1
10225,PM Peak,24.9
10225,PM Peak,31.6
10225,PM Peak,20.3
10225,PM Peak,20.5
10225,PM Peak,26.3
10225,PM Peak,33
10225,PM Peak,32.4
10225,PM Peak,17.1
10225,PM Peak,27.1
10225,PM Peak,35.8
10225,PM Peak,26.2
10225,PM Peak,23.3
10225,PM Peak,25.3
10225,PM Peak,26.8
10225,PM Peak,34.9
10225,PM Peak,32.6
10225,PM Peak,17.8
10225,PM Peak,24.6
10225,PM Peak,25.7
10225,PM Peak,38.4
10225,PM Peak,24.5
10225,PM Peak,27.6
10225,PM Peak,27.2
10225,PM Peak,25.5
10225,PM Peak,27.7
10225,PM Peak,31.3
10225,PM Peak,20.2
10225,PM Peak,33
10225,PM Peak,34.7
10225,PM Peak,25.2
10225,PM Peak,31.9
10225,PM Peak,32.5
10225,PM Peak,34.2
10225,PM Peak,32.7
10225,PM Peak,28
10225,PM Peak,33.3
10225,PM Peak,13
10225,PM Peak,27.9
10225,PM Peak,31
10225,PM Peak,27.3
10225,PM Peak,15
10225,PM Peak,38.4
10225,PM Peak,28.8
10225,PM Peak,24.6
10225,PM Peak,23.5
10225,PM Peak,14.3
10225,PM Peak,41.1
10225,PM Peak,19.1
10225,PM Peak,32.2
10225,PM Peak,31.5
10225,PM Peak,30.5
10225,PM Peak,35.2
10225,PM Peak,27.5
10225,PM Peak,19
10225,PM Peak,30.4
10225,PM Peak,26.4
10225,PM Peak,15.1
10225,PM Peak,31.5
10225,PM Peak,32.6
10225,PM Peak,39
10225,PM Peak,31.4
10225,PM Peak,27.7
10225,PM Peak,27
10225,PM Peak,35.9
10225,PM Peak,26.5
10225,PM Peak,33.1
10225,PM Peak,28.4
10225,PM Peak,22.8
10225,PM Peak,23.9
10225,PM Peak,35.2
10225,PM Peak,30.3
10225,PM Peak,16
10225,PM Peak,25.7
10225,PM Peak,31.3
10225,PM Peak,37.6
10225,PM Peak,32.4
10225,PM Peak,35.9
10225,PM Peak,13.8
10225,PM Peak,25.8
10225,PM Peak,21.8
10225,PM Peak,26.9
10225,PM Peak,31.8
10225,PM Peak,11.1
10225,PM Peak,21.1
10225,PM Peak,36.7
10225,PM Peak,36
10225,PM Peak,30.7
10225,PM Peak,20.5
10225,PM Peak,34.9
10225,PM Peak,24
10225,PM Peak,35.2
10225,PM Peak,18.7
10225,PM Peak,30.5
10225,PM Peak,25.8
10225,PM Peak,25.3
10225,PM Peak,30.8
10225,PM Peak,30.2
10225,PM Peak,27.7
10225,PM Peak,29.9
10225,PM Peak,21.1
10225,PM Peak,27.2
10225,PM Peak,37.7
10225,PM Peak,30.4
10225,PM Peak,19.4
10225,PM Peak,18.5
10225,PM Peak,29.7
10225,PM Peak,27.3
10225,PM Peak,30.7
10225,PM Peak,17
10225,PM Peak,20.3
10225,PM Peak,34.6
10225,PM Peak,8.5
10225,PM Peak,28
10225,PM Peak,31.2
10225,PM Peak,26.7
10225,PM Peak,34.7
10225,PM Peak,30.8
10225,PM Peak,33.2
10225,PM Peak,32.1
10225,PM Peak,30.8
10225,PM Peak,32.3
10225,PM Peak,23.3
10225,PM Peak,29.5
10225,PM Peak,37.2
10225,PM Peak,28.4
10225,PM Peak,37.9
10225,PM Peak,16.8
10225,PM Peak,31.2
10225,PM Peak,27.6
10225,PM Peak,36.2
10225,PM Peak,20.7
10225,PM Peak,25
10225,PM Peak,11.6
10225,PM Peak,29.6
10225,PM Peak,31.4
10225,PM Peak,28.7
10225,PM Peak,11.8
10225,PM Peak,12.3
10225,PM Peak,12
10225,PM Peak,25.1
10225,PM Peak,11
10225,PM Peak,37.3
10225,PM Peak,27.1
10225,PM Peak,34.9
10225,PM Peak,25.5
10225,PM Peak,24.1
10225,PM Peak,17.4
10225,PM Peak,25.1
10225,PM Peak,36
10225,PM Peak,33.9
10225,PM Peak,31.9
10225,PM Peak,31.2
10225,PM Peak,25.8
10225,PM Peak,30.4
10225,PM Peak,32.7
10225,PM Peak,17.7
10225,PM Peak,27.6
10225,PM Peak,37.7
10225,PM Peak,35.3
10225,PM Peak,32.7
10225,PM Peak,16.8
10225,PM Peak,36.5
10225,PM Peak,25.8
10225,PM Peak,33.5
10225,PM Peak,23.4
10225,PM Peak,29.5
10225,PM Peak,29.2
10225,PM Peak,30.8
10225,PM Peak,24.6
10225,PM Peak,33.8
10225,PM Peak,31.7
10225,PM Peak,29
10225,PM Peak,28.1
10225,PM Peak,29.8
10225,PM Peak,37.7
10225,PM Peak,34.1
10225,PM Peak,13.7
10225,PM Peak,21.4
10225,PM Peak,25.6
10225,PM Peak,24.4
10225,PM Peak,23.5
10225,PM Peak,35.6
10225,PM Peak,35.5
10225,PM Peak,30.9
10225,PM Peak,27.4
10225,PM Peak,31.7
10225,PM Peak,36.7
10225,PM Peak,32.2
10225,PM Peak,17.5
10225,PM Peak,10.1
10225,PM Peak,32.1
10225,PM Peak,31.3
10225,PM Peak,26
10225,PM Peak,29.9
10225,PM Peak,24.2
10225,PM Peak,25.9
10225,PM Peak,16.3
10225,PM Peak,37.5
10225,PM Peak,26.9
10225,PM Peak,38.1
10225,PM Peak,22.2
10225,PM Peak,18.9
10225,PM Peak,30
10225,PM Peak,32.4
10225,PM Peak,40
10225,PM Peak,34.4
10225,PM Peak,26.6
10225,PM Peak,32.5
10225,PM Peak,32.4
10225,PM Peak,33.3
10225,PM Peak,9.6
10225,PM Peak,23.1
10225,PM Peak,24.6
10225,PM Peak,40.3
10225,PM Peak,25.2
10225,PM Peak,34.5
10225,PM Peak,14.9
10225,PM Peak,35.7
10225,PM Peak,27.8
10225,PM Peak,24
10225,PM Peak,30.1
10225,PM Peak,32.5
10225,PM Peak,23.7
10225,PM Peak,30.6
10225,PM Peak,28.8
10225,PM Peak,39.8
10225,PM Peak,28.7
10225,PM Peak,35.8
10225,PM Peak,34.7
10225,PM Peak,30.3
10225,PM Peak,23.6
10225,PM Peak,32.2
10225,PM Peak,35.8
10225,PM Peak,30.8
10225,PM Peak,24
10225,PM Peak,31.4
10225,PM Peak,30.1
10225,PM Peak,25.3
10225,PM Peak,26.5
10225,PM Peak,39.5
10225,PM Peak,31.2
10225,PM Peak,20
10225,PM Peak,26.9
10225,PM Peak,31.2
10225,PM Peak,27.8
10225,PM Peak,32.3
10225,PM Peak,27.9
10225,PM Peak,26.6
10225,PM Peak,23.6
10225,PM Peak,28.3
10225,PM Peak,25.2
10225,PM Peak,18.6
10225,PM Peak,30.9
10225,PM Peak,17.7
10225,PM Peak,34.4
10225,PM Peak,31.8
10225,PM Peak,12
10225,PM Peak,27.9
