Stop_name,Train_Line,Pax_annual,Pax_annual_norm,Pax_AM_peak,Pax_AM_peak_norm,Bike_Path_Dist_m,Bike_Path_Dist_m_norm
Batman,Upfield Line,228750,0.01152525623000591,350,0.07894736842105263,11.047860703606391,0.0037146793619257552
Coburg,Upfield Line,511300,0.02591845467326854,650,0.15789473684210525,12.890164339341862,0.004359244605427699
Moreland,Upfield Line,273050,0.013781914134930823,400,0.09210526315789473,20.019822195980506,0.0068536920804853265
Anstey,Upfield Line,365100,0.018470974183426046,550,0.13157894736842105,10.014471002710915,0.0033531281652229472
Brunswick,Upfield Line,350600,0.017732338977525113,300,0.06578947368421052,17.70971331892419,0.006045456205587663
Jewell,Upfield Line,395350,0.02001192004401247,350,0.07894736842105263,18.471927170933597,0.006312131333178596
Royal Park,Upfield Line,291800,0.014737045866699269,150,0.02631578947368421,26.867061502022583,0.009249330011717639
Flemington Bridge,Upfield Line,273600,0.01380993133239603,250,0.05263157894736842,19.140837562433514,0.006546162456504259
Macaulay,Upfield Line,303550,0.015335595085274161,200,0.039473684210526314,12.394287535909323,0.004185752599901768
North Melbourne,Craigieburn Line,1394050,0.07088605660492694,600,0.14473684210526316,24.382379028550666,0.008380016217578008
North Melbourne,Upfield Line,1394050,0.07088605660492694,600,0.14473684210526316,24.382379028550666,0.008380016217578008
North Melbourne,Flemington Line,1394050,0.07088605660492694,600,0.14473684210526316,24.382379028550666,0.008380016217578008
North Melbourne,Werribee Line,1394050,0.07088605660492694,600,0.14473684210526316,24.382379028550666,0.008380016217578008
North Melbourne,Werribee Line,1394050,0.07088605660492694,600,0.14473684210526316,24.382379028550666,0.008380016217578008
North Melbourne,Williamstown Line,1394050,0.07088605660492694,600,0.14473684210526316,24.382379028550666,0.008380016217578008
North Melbourne,Werribee Line,1394050,0.07088605660492694,600,0.14473684210526316,24.382379028550666,0.008380016217578008
Clifton Hill,Mernda Line,719300,0.036514049351019824,800,0.19736842105263158,37.444573994230836,0.012950075525615121
Clifton Hill,Hurstbridge Line,719300,0.036514049351019824,800,0.19736842105263158,37.444573994230836,0.012950075525615121
Victoria Park,Mernda Line,659700,0.03347800395297186,600,0.14473684210526316,55.884478457497686,0.01940162959084566
Victoria Park,Hurstbridge Line,659700,0.03347800395297186,600,0.14473684210526316,55.884478457497686,0.01940162959084566
Collingwood,Mernda Line,487500,0.024706074128410457,300,0.06578947368421052,67.13250973880254,0.023336968956800618
Collingwood,Hurstbridge Line,487500,0.024706074128410457,300,0.06578947368421052,67.13250973880254,0.023336968956800618
North Richmond,Mernda Line,608300,0.03085966949895063,350,0.07894736842105263,73.22838296085071,0.025469727060031457
North Richmond,Hurstbridge Line,608300,0.03085966949895063,350,0.07894736842105263,73.22838296085071,0.025469727060031457
West Richmond,Mernda Line,407750,0.020643580495955334,300,0.06578947368421052,24.387344101871705,0.008381753343658696
West Richmond,Hurstbridge Line,407750,0.020643580495955334,300,0.06578947368421052,24.387344101871705,0.008381753343658696
Jolimont,Mernda Line,1060400,0.05388980581535139,150,0.02631578947368421,29.121536288829056,0.010038101233648594
Jolimont,Hurstbridge Line,1060400,0.05388980581535139,150,0.02631578947368421,29.121536288829056,0.010038101233648594
Macleod,Hurstbridge Line,314850,0.01591122114228661,500,0.11842105263157894,26.46066694410689,0.009107145085139986
Watsonia,Hurstbridge Line,315600,0.01594942641155735,600,0.14473684210526316,94.93669255116389,0.03306479531353889
Greensborough,Hurstbridge Line,378250,0.019140839904639648,500,0.11842105263157894,35.17868091657879,0.012157309395745816
Montmorency,Hurstbridge Line,175700,0.008822870183589054,300,0.06578947368421052,84.04789937973516,0.0292551422868366
Eltham,Hurstbridge Line,344100,0.017401226643845386,500,0.11842105263157894,135.05566799178243,0.04710118794303475
Diamond Creek,Hurstbridge Line,114700,0.005715508282902378,200,0.039473684210526314,194.39126987907986,0.06786088571324086
Wattle Glen,Hurstbridge Line,27200,0.0012582268679829655,50,0.0,16.37162534807915,0.005577300478146762
Hurstbridge,Hurstbridge Line,75700,0.003728834280824011,100,0.013157894736842105,38.08988331633474,0.013175849362385481
Williamstown,Williamstown Line,149500,0.007488232777064612,150,0.02631578947368421,302.9140959722734,0.1058296767797327
Williamstown Beach,Williamstown Line,166350,0.008346577826680522,200,0.039473684210526314,399.53113612905526,0.13963300040517396
North Williamstown,Williamstown Line,271600,0.01370805061434073,450,0.10526315789473684,28.85930198744959,0.009946353536339329
Newport,Williamstown Line,1245950,0.06334178943293192,2100,0.5394736842105263,55.958038177921416,0.01942736586915894
Newport,Werribee Line,1245950,0.06334178943293192,2100,0.5394736842105263,55.958038177921416,0.01942736586915894
Spotswood,Williamstown Line,354600,0.017936100413635716,450,0.10526315789473684,162.08417590772663,0.05655762956775089
Spotswood,Werribee Line,354600,0.017936100413635716,450,0.10526315789473684,162.08417590772663,0.05655762956775089
Yarraville,Williamstown Line,820600,0.04167430772052082,1300,0.32894736842105265,11.87746004969914,0.004004930596386276
Yarraville,Werribee Line,820600,0.04167430772052082,1300,0.32894736842105265,11.87746004969914,0.004004930596386276
Seddon,Williamstown Line,416600,0.02109440267335004,750,0.18421052631578946,56.207854888255255,0.01951476903419851
Seddon,Werribee Line,416600,0.02109440267335004,750,0.18421052631578946,56.207854888255255,0.01951476903419851
Watergardens,Cranbourne Line,1295450,0.06586333720480061,2350,0.6052631578947368,34.50404333739428,0.011921274506019819
Watergardens,Pakenham Line,1295450,0.06586333720480061,2350,0.6052631578947368,34.50404333739428,0.011921274506019819
Watergardens,Sunbury Line,1295450,0.06586333720480061,2350,0.6052631578947368,34.50404333739428,0.011921274506019819
Keilor Plains,Cranbourne Line,599750,0.03042412942926422,1150,0.2894736842105263,11.01279923654305,0.00370241243555333
Keilor Plains,Pakenham Line,599750,0.03042412942926422,1150,0.2894736842105263,11.01279923654305,0.00370241243555333
Keilor Plains,Sunbury Line,599750,0.03042412942926422,1150,0.2894736842105263,11.01279923654305,0.00370241243555333
St Albans,Cranbourne Line,962650,0.048910385720398554,1250,0.3157894736842105,31.33941434549238,0.01081406838798801
St Albans,Pakenham Line,962650,0.048910385720398554,1250,0.3157894736842105,31.33941434549238,0.01081406838798801
St Albans,Sunbury Line,962650,0.048910385720398554,1250,0.3157894736842105,31.33941434549238,0.01081406838798801
Ginifer,Cranbourne Line,624500,0.03168490331519856,900,0.2236842105263158,3.2458591288283842,0.0009849995484015664
Ginifer,Pakenham Line,624500,0.03168490331519856,900,0.2236842105263158,3.2458591288283842,0.0009849995484015664
Ginifer,Sunbury Line,624500,0.03168490331519856,900,0.2236842105263158,3.2458591288283842,0.0009849995484015664
Albion,Cranbourne Line,413900,0.020956863703975384,750,0.18421052631578946,299.6041411315992,0.10467162562764458
Albion,Pakenham Line,413900,0.020956863703975384,750,0.18421052631578946,299.6041411315992,0.10467162562764458
Albion,Sunbury Line,413900,0.020956863703975384,750,0.18421052631578946,299.6041411315992,0.10467162562764458
Epping,Mernda Line,748150,0.03798367870896754,900,0.2236842105263158,2.9416781748994385,0.0008785760105901172
Lalor,Mernda Line,494550,0.025065203659555394,800,0.19736842105263158,70.94914498210892,0.024672291960697198
Thomastown,Mernda Line,595700,0.030217820975202234,800,0.19736842105263158,51.2324486762521,0.01777402779352857
Keon Park,Mernda Line,293800,0.01483892658475457,350,0.07894736842105263,23.193905908406496,0.007964206113737321
Ruthven,Mernda Line,289350,0.014612241987081526,500,0.11842105263157894,33.74979578161504,0.01165738653987709
Reservoir,Mernda Line,757800,0.03847525317358437,900,0.2236842105263158,37.47685434316695,0.012961369424497337
Regent,Mernda Line,382700,0.019367524502312692,700,0.17105263157894737,50.3883274990727,0.0174786958180822
Preston,Mernda Line,581250,0.029481732787252683,650,0.15789473684210525,30.02994726396143,0.010355926227329554
Bell,Mernda Line,412250,0.020872812111579764,550,0.13157894736842105,2.169941470441404,0.0006085691305191248
Thornbury,Mernda Line,376150,0.019033865150681582,650,0.15789473684210525,49.96984281690827,0.017332280929771206
Croxton,Mernda Line,244250,0.012314831794934492,450,0.10526315789473684,41.44933964924351,0.014351219560464168
Northcote,Mernda Line,293050,0.014800721315483831,350,0.07894736842105263,31.30115102506641,0.010800681231837871
Merri,Mernda Line,147850,0.007404181184668989,200,0.039473684210526314,109.98597052124158,0.03833007370259179
Rushall,Mernda Line,123150,0.006145954316686024,150,0.02631578947368421,13.769591142533054,0.0046669289309350815
Sunshine,Cranbourne Line,1577600,0.08023615950445219,1650,0.42105263157894735,35.67853134640499,0.012332191650639078
Sunshine,Pakenham Line,1577600,0.08023615950445219,1650,0.42105263157894735,35.67853134640499,0.012332191650639078
Sunshine,Sunbury Line,1577600,0.08023615950445219,1650,0.42105263157894735,35.67853134640499,0.012332191650639078
Tottenham,Cranbourne Line,394350,0.01996097968498482,700,0.17105263157894737,159.04983886145982,0.05549600858456636
Tottenham,Pakenham Line,394350,0.01996097968498482,700,0.17105263157894737,159.04983886145982,0.05549600858456636
Tottenham,Sunbury Line,394350,0.01996097968498482,700,0.17105263157894737,159.04983886145982,0.05549600858456636
West Footscray,Cranbourne Line,512550,0.0259821301220531,1100,0.27631578947368424,3.836854728837871,0.001191770688315546
West Footscray,Pakenham Line,512550,0.0259821301220531,1100,0.27631578947368424,3.836854728837871,0.001191770688315546
West Footscray,Sunbury Line,512550,0.0259821301220531,1100,0.27631578947368424,3.836854728837871,0.001191770688315546
Middle Footscray,Cranbourne Line,190800,0.009592069604906576,350,0.07894736842105263,58.70799590680383,0.020389491296669986
Middle Footscray,Pakenham Line,190800,0.009592069604906576,350,0.07894736842105263,58.70799590680383,0.020389491296669986
Middle Footscray,Sunbury Line,190800,0.009592069604906576,350,0.07894736842105263,58.70799590680383,0.020389491296669986
Footscray,Cranbourne Line,4383950,0.22319263606169895,3850,1.0,38.93592063753091,0.013471851737548161
Footscray,Pakenham Line,4383950,0.22319263606169895,3850,1.0,38.93592063753091,0.013471851737548161
Footscray,Sunbury Line,4383950,0.22319263606169895,3850,1.0,38.93592063753091,0.013471851737548161
Footscray,Werribee Line,4383950,0.22319263606169895,3850,1.0,38.93592063753091,0.013471851737548161
Footscray,Werribee Line,4383950,0.22319263606169895,3850,1.0,38.93592063753091,0.013471851737548161
Footscray,Williamstown Line,4383950,0.22319263606169895,3850,1.0,38.93592063753091,0.013471851737548161
Footscray,Werribee Line,4383950,0.22319263606169895,3850,1.0,38.93592063753091,0.013471851737548161
South Kensington,Williamstown Line,324400,0.01639770157100067,450,0.10526315789473684,31.731746850334254,0.010951333435731443
South Kensington,Werribee Line,324400,0.01639770157100067,450,0.10526315789473684,31.731746850334254,0.010951333435731443
Flemington Racecourse,Flemington Line,145550,0.007287018358905393,50,0.0,393.3385774153138,0.13746641502923546
Showgrounds,Unknown,114900,0.005725696354707908,50,0.0,348.4173076294689,0.12174984766417646
Broadmeadows,Craigieburn Line,878300,0.044613566436416244,650,0.15789473684210525,54.838954242037104,0.019035832901606375
Jacana,Craigieburn Line,213150,0.010730586629174562,300,0.06578947368421052,24.17327046984734,0.008306855579752343
Glenroy,Craigieburn Line,740900,0.037614361106017076,1000,0.25,37.02863461176817,0.012804551159197602
Oak Park,Craigieburn Line,418000,0.02116571917598875,750,0.18421052631578946,16.72976575905213,0.005702602766395532
Pascoe Vale,Craigieburn Line,538950,0.027326955600383073,950,0.23684210526315788,83.45165646235014,0.02904653527234892
Strathmore,Craigieburn Line,303300,0.015322859995517248,550,0.13157894736842105,14.72964774711529,0.005002823138113997
Glenbervie,Craigieburn Line,272200,0.01373861482975732,500,0.11842105263157894,127.33826334067234,0.044401105984959485
Essendon,Craigieburn Line,1347950,0.06853770605375227,2150,0.5526315789473685,133.0609908499937,0.046403311907474765
Moonee Ponds,Craigieburn Line,782550,0.039736027059518716,1050,0.2631578947368421,14.607435818178086,0.004960064952000552
Ascot Vale,Craigieburn Line,491400,0.024904741528618293,900,0.2236842105263158,167.8447782639356,0.058573086731501973
Newmarket,Craigieburn Line,600650,0.030469975752389102,850,0.21052631578947367,28.007943278337248,0.009648489371604384
Kensington,Craigieburn Line,421500,0.02134401043258553,650,0.15789473684210525,19.820139362640287,0.006783829213366946
Box Hill,Belgrave Line,2648350,0.13478054893330887,2600,0.6710526315789473,175.8887381210636,0.06138742028839131
Box Hill,Lilydale Line,2648350,0.13478054893330887,2600,0.6710526315789473,175.8887381210636,0.06138742028839131
Southern Cross,Mernda Line,14696050,0.748494712390733,3100,0.8026315789473685,192.9158134215079,0.06734466898739604
Southern Cross,Hurstbridge Line,14696050,0.748494712390733,3100,0.8026315789473685,192.9158134215079,0.06734466898739604
Southern Cross,Craigieburn Line,14696050,0.748494712390733,3100,0.8026315789473685,192.9158134215079,0.06734466898739604
Southern Cross,Upfield Line,14696050,0.748494712390733,3100,0.8026315789473685,192.9158134215079,0.06734466898739604
Southern Cross,Flemington Line,14696050,0.748494712390733,3100,0.8026315789473685,192.9158134215079,0.06734466898739604
Southern Cross,Frankston Line,14696050,0.748494712390733,3100,0.8026315789473685,192.9158134215079,0.06734466898739604
Southern Cross,Werribee Line,14696050,0.748494712390733,3100,0.8026315789473685,192.9158134215079,0.06734466898739604
Southern Cross,Werribee Line,14696050,0.748494712390733,3100,0.8026315789473685,192.9158134215079,0.06734466898739604
Southern Cross,Williamstown Line,14696050,0.748494712390733,3100,0.8026315789473685,192.9158134215079,0.06734466898739604
Southern Cross,Werribee Line,14696050,0.748494712390733,3100,0.8026315789473685,192.9158134215079,0.06734466898739604
Southern Cross,Alamein Line,14696050,0.748494712390733,3100,0.8026315789473685,192.9158134215079,0.06734466898739604
Southern Cross,Belgrave Line,14696050,0.748494712390733,3100,0.8026315789473685,192.9158134215079,0.06734466898739604
Southern Cross,Glen Waverly Line,14696050,0.748494712390733,3100,0.8026315789473685,192.9158134215079,0.06734466898739604
Southern Cross,Lilydale Line,14696050,0.748494712390733,3100,0.8026315789473685,192.9158134215079,0.06734466898739604
Roxburgh Park,Craigieburn Line,498650,0.02527405913156876,750,0.18421052631578946,53.40796206663684,0.01853517285724945
Craigieburn,Craigieburn Line,1508250,0.07670344560588463,2400,0.618421052631579,27.94534384324016,0.009626587759218796
Coolaroo,Craigieburn Line,281400,0.014207266132811704,500,0.11842105263157894,97.3321516961666,0.033902892615822744
Lynbrook,Cranbourne Line,407450,0.020628298388247042,800,0.19736842105263158,88.72539985628543,0.030891655495173444
Lynbrook,Sunbury Line,407450,0.020628298388247042,800,0.19736842105263158,88.72539985628543,0.030891655495173444
Cardinia Road,Pakenham Line,405950,0.020551887849705564,650,0.15789473684210525,18.59101480446504,0.006353796424652305
Cardinia Road,Sunbury Line,405950,0.020551887849705564,650,0.15789473684210525,18.59101480446504,0.006353796424652305
South Morang,Mernda Line,569650,0.028890824622531938,750,0.18421052631578946,8.861185931218142,0.0029496292747498063
Williams Landing,Werribee Line,1389550,0.07065682498930252,2850,0.7368421052631579,14.192892298861203,0.0048150289550629635
Union,Belgrave Line,593100,0.030085376041730342,1200,0.3026315789473684,30.683180426809393,0.01058447237168244
Union,Lilydale Line,593100,0.030085376041730342,1200,0.3026315789473684,30.683180426809393,0.01058447237168244
East Pakenham,Pakenham Line,54500,0.0026488986694378222,50,0.0,28.325251120031297,0.009759505602739894
East Pakenham,Sunbury Line,54500,0.0026488986694378222,50,0.0,28.325251120031297,0.009759505602739894
Southland,Frankston Line,479000,0.02427308107667543,250,0.05263157894736842,220.54607704402218,0.07701164638157516
Middle Gorge,Mernda Line,222950,0.011229802147645537,350,0.07894736842105263,51.967974992570475,0.018031365775164038
Hawkstowe,Mernda Line,208500,0.010493713959695988,400,0.09210526315789473,14.863485714694995,0.0050496489167150245
Mernda,Mernda Line,662700,0.03363082503005481,1100,0.27631578947368424,13.06268161969017,0.004419603083074414
